defined_class	anatomical_entity
ZP:0108975	http://purl.obolibrary.org/obo/ZFA_0001535
ZP:0108976	http://purl.obolibrary.org/obo/ZFA_0001687
ZP:0108977	http://purl.obolibrary.org/obo/ZFA_0005288
ZP:0108978	http://purl.obolibrary.org/obo/ZFA_0001407
ZP:0108979	http://purl.obolibrary.org/obo/ZFA_0000254
ZP:0108980	http://purl.obolibrary.org/obo/ZFA_0000973
ZP:0108981	http://purl.obolibrary.org/obo/ZFA_0000712
ZP:0108982	http://purl.obolibrary.org/obo/ZFA_0005278
ZP:0108983	http://purl.obolibrary.org/obo/ZFA_0005890
ZP:0108984	http://purl.obolibrary.org/obo/ZFA_0005549
ZP:0108985	http://purl.obolibrary.org/obo/ZFA_0005473
ZP:0108986	http://purl.obolibrary.org/obo/ZFA_0005122
ZP:0108987	http://purl.obolibrary.org/obo/ZFA_0001569
ZP:0108988	http://purl.obolibrary.org/obo/ZFA_0009019
ZP:0108989	http://purl.obolibrary.org/obo/ZFA_0009015
ZP:0108990	http://purl.obolibrary.org/obo/ZFA_0009139
ZP:0108991	http://purl.obolibrary.org/obo/ZFA_0009305
ZP:0108992	http://purl.obolibrary.org/obo/ZFA_0001376
ZP:0108993	http://purl.obolibrary.org/obo/ZFA_0000994
ZP:0108994	http://purl.obolibrary.org/obo/ZFA_0001208
ZP:0108995	http://purl.obolibrary.org/obo/ZFA_0009234
ZP:0108996	http://purl.obolibrary.org/obo/ZFA_0000060
ZP:0108997	http://purl.obolibrary.org/obo/ZFA_0005460
ZP:0108998	http://purl.obolibrary.org/obo/ZFA_0007040
ZP:0108999	http://purl.obolibrary.org/obo/ZFA_0000226
ZP:0109000	http://purl.obolibrary.org/obo/ZFA_0000385
ZP:0109001	http://purl.obolibrary.org/obo/ZFA_0007106
ZP:0109002	http://purl.obolibrary.org/obo/ZFA_0005244
ZP:0109003	http://purl.obolibrary.org/obo/ZFA_0005889
ZP:0109004	http://purl.obolibrary.org/obo/ZFA_0005167
ZP:0109005	http://purl.obolibrary.org/obo/ZFA_0009354
ZP:0109006	http://purl.obolibrary.org/obo/ZFA_0005600
ZP:0109007	http://purl.obolibrary.org/obo/ZFA_0000507
ZP:0109008	http://purl.obolibrary.org/obo/ZFA_0000410
ZP:0109009	http://purl.obolibrary.org/obo/ZFA_0005902
ZP:0109010	http://purl.obolibrary.org/obo/ZFA_0000617
ZP:0109011	http://purl.obolibrary.org/obo/ZFA_0000346
ZP:0109012	http://purl.obolibrary.org/obo/ZFA_0005586
ZP:0109013	http://purl.obolibrary.org/obo/ZFA_0000639
ZP:0109014	http://purl.obolibrary.org/obo/ZFA_0001245
ZP:0109015	http://purl.obolibrary.org/obo/ZFA_0001247
ZP:0109016	http://purl.obolibrary.org/obo/ZFA_0005022
ZP:0109017	http://purl.obolibrary.org/obo/ZFA_0000088
ZP:0109018	http://purl.obolibrary.org/obo/ZFA_0009085
ZP:0109019	http://purl.obolibrary.org/obo/ZFA_0000004
ZP:0109020	http://purl.obolibrary.org/obo/ZFA_0001720
ZP:0109021	http://purl.obolibrary.org/obo/ZFA_0000250
ZP:0109022	http://purl.obolibrary.org/obo/ZFA_0009379
ZP:0109023	http://purl.obolibrary.org/obo/ZFA_0001355
ZP:0109024	http://purl.obolibrary.org/obo/ZFA_0001030
ZP:0109025	http://purl.obolibrary.org/obo/ZFA_0005196
ZP:0109026	http://purl.obolibrary.org/obo/ZFA_0001341
ZP:0109027	http://purl.obolibrary.org/obo/ZFA_0000506
ZP:0109028	http://purl.obolibrary.org/obo/ZFA_0001321
ZP:0109029	http://purl.obolibrary.org/obo/ZFA_0009173
ZP:0109030	http://purl.obolibrary.org/obo/ZFA_0001325
ZP:0109031	http://purl.obolibrary.org/obo/ZFA_0000941
ZP:0109032	http://purl.obolibrary.org/obo/ZFA_0005733
ZP:0109033	http://purl.obolibrary.org/obo/ZFA_0000406
ZP:0109034	http://purl.obolibrary.org/obo/ZFA_0000527
ZP:0109035	http://purl.obolibrary.org/obo/ZFA_0001277
ZP:0109036	http://purl.obolibrary.org/obo/ZFA_0001075
ZP:0109037	http://purl.obolibrary.org/obo/ZFA_0000205
ZP:0109038	http://purl.obolibrary.org/obo/ZFA_0005053
ZP:0109039	http://purl.obolibrary.org/obo/ZFA_0009383
ZP:0109040	http://purl.obolibrary.org/obo/ZFA_0000666
ZP:0109041	http://purl.obolibrary.org/obo/ZFA_0001078
ZP:0109042	http://purl.obolibrary.org/obo/ZFA_0000706
ZP:0109043	http://purl.obolibrary.org/obo/ZFA_0009223
ZP:0109044	http://purl.obolibrary.org/obo/ZFA_0007099
ZP:0109045	http://purl.obolibrary.org/obo/ZFA_0005569
ZP:0109046	http://purl.obolibrary.org/obo/ZFA_0000575
ZP:0109047	http://purl.obolibrary.org/obo/ZFA_0001005
ZP:0109048	http://purl.obolibrary.org/obo/ZFA_0009325
ZP:0109049	http://purl.obolibrary.org/obo/ZFA_0005897
ZP:0109050	http://purl.obolibrary.org/obo/ZFA_0000090
ZP:0109051	http://purl.obolibrary.org/obo/ZFA_0001100
ZP:0109052	http://purl.obolibrary.org/obo/ZFA_0005322
ZP:0109053	http://purl.obolibrary.org/obo/ZFA_0000272
ZP:0109054	http://purl.obolibrary.org/obo/ZFA_0000418
ZP:0109055	http://purl.obolibrary.org/obo/ZFA_0001147
ZP:0109056	http://purl.obolibrary.org/obo/ZFA_0001227
ZP:0109057	http://purl.obolibrary.org/obo/ZFA_0005339
ZP:0109058	http://purl.obolibrary.org/obo/ZFA_0000972
ZP:0109059	http://purl.obolibrary.org/obo/ZFA_0001280
ZP:0109060	http://purl.obolibrary.org/obo/ZFA_0001696
ZP:0109061	http://purl.obolibrary.org/obo/ZFA_0001480
ZP:0109062	http://purl.obolibrary.org/obo/ZFA_0005254
ZP:0109063	http://purl.obolibrary.org/obo/ZFA_0001555
ZP:0109064	http://purl.obolibrary.org/obo/ZFA_0001296
ZP:0109065	http://purl.obolibrary.org/obo/ZFA_0005893
ZP:0109066	http://purl.obolibrary.org/obo/ZFA_0005653
ZP:0109067	http://purl.obolibrary.org/obo/ZFA_0000438
ZP:0109068	http://purl.obolibrary.org/obo/ZFA_0000524
ZP:0109069	http://purl.obolibrary.org/obo/ZFA_0005656
ZP:0109070	http://purl.obolibrary.org/obo/ZFA_0005643
ZP:0109071	http://purl.obolibrary.org/obo/ZFA_0009313
ZP:0109072	http://purl.obolibrary.org/obo/ZFA_0005535
ZP:0109073	http://purl.obolibrary.org/obo/ZFA_0000751
ZP:0109074	http://purl.obolibrary.org/obo/ZFA_0000110
ZP:0109075	http://purl.obolibrary.org/obo/ZFA_0009400
ZP:0109076	http://purl.obolibrary.org/obo/ZFA_0001181
ZP:0109077	http://purl.obolibrary.org/obo/ZFA_0000631
ZP:0109078	http://purl.obolibrary.org/obo/ZFA_0005428
ZP:0109079	http://purl.obolibrary.org/obo/ZFA_0005303
ZP:0109080	http://purl.obolibrary.org/obo/ZFA_0000391
ZP:0109081	http://purl.obolibrary.org/obo/ZFA_0000247
ZP:0109082	http://purl.obolibrary.org/obo/ZFA_0000404
ZP:0109083	http://purl.obolibrary.org/obo/ZFA_0000565
ZP:0109084	http://purl.obolibrary.org/obo/ZFA_0005479
ZP:0109085	http://purl.obolibrary.org/obo/ZFA_0001187
ZP:0109086	http://purl.obolibrary.org/obo/ZFA_0000961
ZP:0109087	http://purl.obolibrary.org/obo/ZFA_0000356
ZP:0109088	http://purl.obolibrary.org/obo/ZFA_0005774
ZP:0109089	http://purl.obolibrary.org/obo/ZFA_0009103
ZP:0109090	http://purl.obolibrary.org/obo/ZFA_0005689
ZP:0109091	http://purl.obolibrary.org/obo/ZFA_0005680
ZP:0109092	http://purl.obolibrary.org/obo/ZFA_0005626
ZP:0109093	http://purl.obolibrary.org/obo/ZFA_0000111
ZP:0109094	http://purl.obolibrary.org/obo/ZFA_0001673
ZP:0109095	http://purl.obolibrary.org/obo/ZFA_0005832
ZP:0109096	http://purl.obolibrary.org/obo/ZFA_0000914
ZP:0109097	http://purl.obolibrary.org/obo/ZFA_0005038
ZP:0109098	http://purl.obolibrary.org/obo/ZFA_0009361
ZP:0109099	http://purl.obolibrary.org/obo/ZFA_0001484
ZP:0109100	http://purl.obolibrary.org/obo/ZFA_0000775
ZP:0109101	http://purl.obolibrary.org/obo/ZFA_0009018
ZP:0109102	http://purl.obolibrary.org/obo/ZFA_0000308
ZP:0109103	http://purl.obolibrary.org/obo/ZFA_0000794
ZP:0109104	http://purl.obolibrary.org/obo/ZFA_0000795
ZP:0109105	http://purl.obolibrary.org/obo/ZFA_0009254
ZP:0109106	http://purl.obolibrary.org/obo/ZFA_0001576
ZP:0109107	http://purl.obolibrary.org/obo/ZFA_0000840
ZP:0109108	http://purl.obolibrary.org/obo/ZFA_0009263
ZP:0109109	http://purl.obolibrary.org/obo/ZFA_0005394
ZP:0109110	http://purl.obolibrary.org/obo/ZFA_0000866
ZP:0109111	http://purl.obolibrary.org/obo/ZFA_0005603
ZP:0109112	http://purl.obolibrary.org/obo/ZFA_0000618
ZP:0109113	http://purl.obolibrary.org/obo/ZFA_0005525
ZP:0109114	http://purl.obolibrary.org/obo/ZFA_0000436
ZP:0109115	http://purl.obolibrary.org/obo/ZFA_0005771
ZP:0109116	http://purl.obolibrary.org/obo/ZFA_0000595
ZP:0109117	http://purl.obolibrary.org/obo/ZFA_0005644
ZP:0109118	http://purl.obolibrary.org/obo/ZFA_0000344
ZP:0109119	http://purl.obolibrary.org/obo/ZFA_0000652
ZP:0109120	http://purl.obolibrary.org/obo/ZFA_0000653
ZP:0109121	http://purl.obolibrary.org/obo/ZFA_0001654
ZP:0109122	http://purl.obolibrary.org/obo/ZFA_0000667
ZP:0109123	http://purl.obolibrary.org/obo/ZFA_0005750
ZP:0109124	http://purl.obolibrary.org/obo/ZFA_0001029
ZP:0109125	http://purl.obolibrary.org/obo/ZFA_0005092
ZP:0109126	http://purl.obolibrary.org/obo/ZFA_0000796
ZP:0109127	http://purl.obolibrary.org/obo/ZFA_0001385
ZP:0109128	http://purl.obolibrary.org/obo/ZFA_0005802
ZP:0109129	http://purl.obolibrary.org/obo/ZFA_0005009
ZP:0109130	http://purl.obolibrary.org/obo/ZFA_0000405
ZP:0109131	http://purl.obolibrary.org/obo/ZFA_0000697
ZP:0109132	http://purl.obolibrary.org/obo/ZFA_0001515
ZP:0109133	http://purl.obolibrary.org/obo/ZFA_0005660
ZP:0109134	http://purl.obolibrary.org/obo/ZFA_0005370
ZP:0109135	http://purl.obolibrary.org/obo/ZFA_0000248
ZP:0109136	http://purl.obolibrary.org/obo/ZFA_0001633
ZP:0109137	http://purl.obolibrary.org/obo/ZFA_0000711
ZP:0109138	http://purl.obolibrary.org/obo/ZFA_0009387
ZP:0109139	http://purl.obolibrary.org/obo/ZFA_0001558
ZP:0109140	http://purl.obolibrary.org/obo/ZFA_0001246
ZP:0109141	http://purl.obolibrary.org/obo/ZFA_0000213
ZP:0109142	http://purl.obolibrary.org/obo/ZFA_0005703
ZP:0109143	http://purl.obolibrary.org/obo/ZFA_0001342
ZP:0109144	http://purl.obolibrary.org/obo/ZFA_0005579
ZP:0109145	http://purl.obolibrary.org/obo/ZFA_0005593
ZP:0109146	http://purl.obolibrary.org/obo/ZFA_0001448
ZP:0109147	http://purl.obolibrary.org/obo/ZFA_0000167
ZP:0109148	http://purl.obolibrary.org/obo/ZFA_0001118
ZP:0109149	http://purl.obolibrary.org/obo/ZFA_0000780
ZP:0109150	http://purl.obolibrary.org/obo/ZFA_0001035
ZP:0109151	http://purl.obolibrary.org/obo/ZFA_0009135
ZP:0109152	http://purl.obolibrary.org/obo/ZFA_0005422
ZP:0109153	http://purl.obolibrary.org/obo/ZFA_0001270
ZP:0109154	http://purl.obolibrary.org/obo/ZFA_0005187
ZP:0109155	http://purl.obolibrary.org/obo/ZFA_0001124
ZP:0109156	http://purl.obolibrary.org/obo/ZFA_0005841
ZP:0109157	http://purl.obolibrary.org/obo/ZFA_0000176
ZP:0109158	http://purl.obolibrary.org/obo/ZFA_0000284
ZP:0109159	http://purl.obolibrary.org/obo/ZFA_0005447
ZP:0109160	http://purl.obolibrary.org/obo/ZFA_0005405
ZP:0109161	http://purl.obolibrary.org/obo/ZFA_0000837
ZP:0109162	http://purl.obolibrary.org/obo/ZFA_0009140
ZP:0109163	http://purl.obolibrary.org/obo/ZFA_0005190
ZP:0109164	http://purl.obolibrary.org/obo/ZFA_0001412
ZP:0109165	http://purl.obolibrary.org/obo/ZFA_0007071
ZP:0109166	http://purl.obolibrary.org/obo/ZFA_0001276
ZP:0109167	http://purl.obolibrary.org/obo/ZFA_0000779
ZP:0109168	http://purl.obolibrary.org/obo/ZFA_0009322
ZP:0109169	http://purl.obolibrary.org/obo/ZFA_0001602
ZP:0109170	http://purl.obolibrary.org/obo/ZFA_0000839
ZP:0109171	http://purl.obolibrary.org/obo/ZFA_0007046
ZP:0109172	http://purl.obolibrary.org/obo/ZFA_0001509
ZP:0109173	http://purl.obolibrary.org/obo/ZFA_0001716
ZP:0109174	http://purl.obolibrary.org/obo/ZFA_0000321
ZP:0109175	http://purl.obolibrary.org/obo/ZFA_0005404
ZP:0109176	http://purl.obolibrary.org/obo/ZFA_0005655
ZP:0109177	http://purl.obolibrary.org/obo/ZFA_0005414
ZP:0109178	http://purl.obolibrary.org/obo/ZFA_0000684
ZP:0109179	http://purl.obolibrary.org/obo/ZFA_0001449
ZP:0109180	http://purl.obolibrary.org/obo/ZFA_0005781
ZP:0109181	http://purl.obolibrary.org/obo/ZFA_0009365
ZP:0109182	http://purl.obolibrary.org/obo/ZFA_0005284
ZP:0109183	http://purl.obolibrary.org/obo/ZFA_0001724
ZP:0109184	http://purl.obolibrary.org/obo/ZFA_0001526
ZP:0109185	http://purl.obolibrary.org/obo/ZFA_0000530
ZP:0109186	http://purl.obolibrary.org/obo/ZFA_0005321
ZP:0109187	http://purl.obolibrary.org/obo/ZFA_0007019
ZP:0109188	http://purl.obolibrary.org/obo/ZFA_0005745
ZP:0109189	http://purl.obolibrary.org/obo/ZFA_0005711
ZP:0109190	http://purl.obolibrary.org/obo/ZFA_0005754
ZP:0109191	http://purl.obolibrary.org/obo/ZFA_0005393
ZP:0109192	http://purl.obolibrary.org/obo/ZFA_0000885
ZP:0109193	http://purl.obolibrary.org/obo/ZFA_0001391
ZP:0109194	http://purl.obolibrary.org/obo/ZFA_0009351
ZP:0109195	http://purl.obolibrary.org/obo/ZFA_0000835
ZP:0109196	http://purl.obolibrary.org/obo/ZFA_0001520
ZP:0109197	http://purl.obolibrary.org/obo/ZFA_0000968
ZP:0109198	http://purl.obolibrary.org/obo/ZFA_0005512
ZP:0109199	http://purl.obolibrary.org/obo/ZFA_0005011
ZP:0109200	http://purl.obolibrary.org/obo/ZFA_0001192
ZP:0109201	http://purl.obolibrary.org/obo/ZFA_0005501
ZP:0109202	http://purl.obolibrary.org/obo/ZFA_0005738
ZP:0109203	http://purl.obolibrary.org/obo/ZFA_0001098
ZP:0109204	http://purl.obolibrary.org/obo/ZFA_0007027
ZP:0109205	http://purl.obolibrary.org/obo/ZFA_0001619
ZP:0109206	http://purl.obolibrary.org/obo/ZFA_0001347
ZP:0109207	http://purl.obolibrary.org/obo/ZFA_0005599
ZP:0109208	http://purl.obolibrary.org/obo/ZFA_0001314
ZP:0109209	http://purl.obolibrary.org/obo/ZFA_0009362
ZP:0109210	http://purl.obolibrary.org/obo/ZFA_0005511
ZP:0109211	http://purl.obolibrary.org/obo/ZFA_0000398
ZP:0109212	http://purl.obolibrary.org/obo/ZFA_0005465
ZP:0109213	http://purl.obolibrary.org/obo/ZFA_0000362
ZP:0109214	http://purl.obolibrary.org/obo/ZFA_0005298
ZP:0109215	http://purl.obolibrary.org/obo/ZFA_0009037
ZP:0109216	http://purl.obolibrary.org/obo/ZFA_0001517
ZP:0109217	http://purl.obolibrary.org/obo/ZFA_0000062
ZP:0109218	http://purl.obolibrary.org/obo/ZFA_0009069
ZP:0109219	http://purl.obolibrary.org/obo/ZFA_0005678
ZP:0109220	http://purl.obolibrary.org/obo/ZFA_0000578
ZP:0109221	http://purl.obolibrary.org/obo/ZFA_0000170
ZP:0109222	http://purl.obolibrary.org/obo/ZFA_0001221
ZP:0109223	http://purl.obolibrary.org/obo/ZFA_0005803
ZP:0109224	http://purl.obolibrary.org/obo/ZFA_0005492
ZP:0109225	http://purl.obolibrary.org/obo/ZFA_0001235
ZP:0109226	http://purl.obolibrary.org/obo/ZFA_0001504
ZP:0109227	http://purl.obolibrary.org/obo/ZFA_0007022
ZP:0109228	http://purl.obolibrary.org/obo/ZFA_0005518
ZP:0109229	http://purl.obolibrary.org/obo/ZFA_0007036
ZP:0109230	http://purl.obolibrary.org/obo/ZFA_0005128
ZP:0109231	http://purl.obolibrary.org/obo/ZFA_0000589
ZP:0109232	http://purl.obolibrary.org/obo/ZFA_0009209
ZP:0109233	http://purl.obolibrary.org/obo/ZFA_0001710
ZP:0109234	http://purl.obolibrary.org/obo/ZFA_0007055
ZP:0109235	http://purl.obolibrary.org/obo/ZFA_0005915
ZP:0109236	http://purl.obolibrary.org/obo/ZFA_0000246
ZP:0109237	http://purl.obolibrary.org/obo/ZFA_0000935
ZP:0109238	http://purl.obolibrary.org/obo/ZFA_0000847
ZP:0109239	http://purl.obolibrary.org/obo/ZFA_0007004
ZP:0109240	http://purl.obolibrary.org/obo/ZFA_0005836
ZP:0109241	http://purl.obolibrary.org/obo/ZFA_0001012
ZP:0109242	http://purl.obolibrary.org/obo/ZFA_0005226
ZP:0109243	http://purl.obolibrary.org/obo/ZFA_0000241
ZP:0109244	http://purl.obolibrary.org/obo/ZFA_0005710
ZP:0109245	http://purl.obolibrary.org/obo/ZFA_0000891
ZP:0109246	http://purl.obolibrary.org/obo/ZFA_0000158
ZP:0109247	http://purl.obolibrary.org/obo/ZFA_0000790
ZP:0109248	http://purl.obolibrary.org/obo/ZFA_0007010
ZP:0109249	http://purl.obolibrary.org/obo/ZFA_0005341
ZP:0109250	http://purl.obolibrary.org/obo/ZFA_0007056
ZP:0109251	http://purl.obolibrary.org/obo/ZFA_0005885
ZP:0109252	http://purl.obolibrary.org/obo/ZFA_0005647
ZP:0109253	http://purl.obolibrary.org/obo/ZFA_0009201
ZP:0109254	http://purl.obolibrary.org/obo/ZFA_0009030
ZP:0109255	http://purl.obolibrary.org/obo/ZFA_0001266
ZP:0109256	http://purl.obolibrary.org/obo/ZFA_0001556
ZP:0109257	http://purl.obolibrary.org/obo/ZFA_0000955
ZP:0109258	http://purl.obolibrary.org/obo/ZFA_0000225
ZP:0109259	http://purl.obolibrary.org/obo/ZFA_0001430
ZP:0109260	http://purl.obolibrary.org/obo/ZFA_0001046
ZP:0109261	http://purl.obolibrary.org/obo/ZFA_0001440
ZP:0109262	http://purl.obolibrary.org/obo/ZFA_0000679
ZP:0109263	http://purl.obolibrary.org/obo/ZFA_0000923
ZP:0109264	http://purl.obolibrary.org/obo/ZFA_0001561
ZP:0109265	http://purl.obolibrary.org/obo/ZFA_0005202
ZP:0109266	http://purl.obolibrary.org/obo/ZFA_0009156
ZP:0109267	http://purl.obolibrary.org/obo/ZFA_0005780
ZP:0109268	http://purl.obolibrary.org/obo/ZFA_0005183
ZP:0109269	http://purl.obolibrary.org/obo/ZFA_0005538
ZP:0109270	http://purl.obolibrary.org/obo/ZFA_0005194
ZP:0109271	http://purl.obolibrary.org/obo/ZFA_0000758
ZP:0109272	http://purl.obolibrary.org/obo/ZFA_0009060
ZP:0109273	http://purl.obolibrary.org/obo/ZFA_0000487
ZP:0109274	http://purl.obolibrary.org/obo/ZFA_0005313
ZP:0109275	http://purl.obolibrary.org/obo/ZFA_0001011
ZP:0109276	http://purl.obolibrary.org/obo/ZFA_0005148
ZP:0109277	http://purl.obolibrary.org/obo/ZFA_0000561
ZP:0109278	http://purl.obolibrary.org/obo/ZFA_0000118
ZP:0109279	http://purl.obolibrary.org/obo/ZFA_0005451
ZP:0109280	http://purl.obolibrary.org/obo/ZFA_0005727
ZP:0109281	http://purl.obolibrary.org/obo/ZFA_0007098
ZP:0109282	http://purl.obolibrary.org/obo/ZFA_0001528
ZP:0109283	http://purl.obolibrary.org/obo/ZFA_0000229
ZP:0109284	http://purl.obolibrary.org/obo/ZFA_0000601
ZP:0109285	http://purl.obolibrary.org/obo/ZFA_0001493
ZP:0109286	http://purl.obolibrary.org/obo/ZFA_0005639
ZP:0109287	http://purl.obolibrary.org/obo/ZFA_0005707
ZP:0109288	http://purl.obolibrary.org/obo/ZFA_0005854
ZP:0109289	http://purl.obolibrary.org/obo/ZFA_0005481
ZP:0109290	http://purl.obolibrary.org/obo/ZFA_0001283
ZP:0109291	http://purl.obolibrary.org/obo/ZFA_0000439
ZP:0109292	http://purl.obolibrary.org/obo/ZFA_0000168
ZP:0109293	http://purl.obolibrary.org/obo/ZFA_0005651
ZP:0109294	http://purl.obolibrary.org/obo/ZFA_0005866
ZP:0109295	http://purl.obolibrary.org/obo/ZFA_0009181
ZP:0109296	http://purl.obolibrary.org/obo/ZFA_0007109
ZP:0109297	http://purl.obolibrary.org/obo/ZFA_0005068
ZP:0109298	http://purl.obolibrary.org/obo/ZFA_0000499
ZP:0109299	http://purl.obolibrary.org/obo/ZFA_0007067
ZP:0109300	http://purl.obolibrary.org/obo/ZFA_0009399
ZP:0109301	http://purl.obolibrary.org/obo/ZFA_0000638
ZP:0109302	http://purl.obolibrary.org/obo/ZFA_0001028
ZP:0109303	http://purl.obolibrary.org/obo/ZFA_0009264
ZP:0109304	http://purl.obolibrary.org/obo/ZFA_0001198
ZP:0109305	http://purl.obolibrary.org/obo/ZFA_0005859
ZP:0109306	http://purl.obolibrary.org/obo/ZFA_0000455
ZP:0109307	http://purl.obolibrary.org/obo/ZFA_0001240
ZP:0109308	http://purl.obolibrary.org/obo/ZFA_0001363
ZP:0109309	http://purl.obolibrary.org/obo/ZFA_0000672
ZP:0109310	http://purl.obolibrary.org/obo/ZFA_0000536
ZP:0109311	http://purl.obolibrary.org/obo/ZFA_0007049
ZP:0109312	http://purl.obolibrary.org/obo/ZFA_0005307
ZP:0109313	http://purl.obolibrary.org/obo/ZFA_0001331
ZP:0109314	http://purl.obolibrary.org/obo/ZFA_0005539
ZP:0109315	http://purl.obolibrary.org/obo/ZFA_0000233
ZP:0109316	http://purl.obolibrary.org/obo/ZFA_0000938
ZP:0109317	http://purl.obolibrary.org/obo/ZFA_0005875
ZP:0109318	http://purl.obolibrary.org/obo/ZFA_0005200
ZP:0109319	http://purl.obolibrary.org/obo/ZFA_0001250
ZP:0109320	http://purl.obolibrary.org/obo/ZFA_0000184
ZP:0109321	http://purl.obolibrary.org/obo/ZFA_0005495
ZP:0109322	http://purl.obolibrary.org/obo/ZFA_0000564
ZP:0109323	http://purl.obolibrary.org/obo/ZFA_0005177
ZP:0109324	http://purl.obolibrary.org/obo/ZFA_0005301
ZP:0109325	http://purl.obolibrary.org/obo/ZFA_0000052
ZP:0109326	http://purl.obolibrary.org/obo/ZFA_0009216
ZP:0109327	http://purl.obolibrary.org/obo/ZFA_0000384
ZP:0109328	http://purl.obolibrary.org/obo/ZFA_0000600
ZP:0109329	http://purl.obolibrary.org/obo/ZFA_0007112
ZP:0109330	http://purl.obolibrary.org/obo/ZFA_0005110
ZP:0109331	http://purl.obolibrary.org/obo/ZFA_0005296
ZP:0109332	http://purl.obolibrary.org/obo/ZFA_0007097
ZP:0109333	http://purl.obolibrary.org/obo/ZFA_0001434
ZP:0109334	http://purl.obolibrary.org/obo/ZFA_0000761
ZP:0109335	http://purl.obolibrary.org/obo/ZFA_0005246
ZP:0109336	http://purl.obolibrary.org/obo/ZFA_0000547
ZP:0109337	http://purl.obolibrary.org/obo/ZFA_0005431
ZP:0109338	http://purl.obolibrary.org/obo/ZFA_0000958
ZP:0109339	http://purl.obolibrary.org/obo/ZFA_0000430
ZP:0109340	http://purl.obolibrary.org/obo/ZFA_0005090
ZP:0109341	http://purl.obolibrary.org/obo/ZFA_0000580
ZP:0109342	http://purl.obolibrary.org/obo/ZFA_0005440
ZP:0109343	http://purl.obolibrary.org/obo/ZFA_0005712
ZP:0109344	http://purl.obolibrary.org/obo/ZFA_0000305
ZP:0109345	http://purl.obolibrary.org/obo/ZFA_0001433
ZP:0109346	http://purl.obolibrary.org/obo/ZFA_0005079
ZP:0109347	http://purl.obolibrary.org/obo/ZFA_0005195
ZP:0109348	http://purl.obolibrary.org/obo/ZFA_0001299
ZP:0109349	http://purl.obolibrary.org/obo/ZFA_0009045
ZP:0109350	http://purl.obolibrary.org/obo/ZFA_0001367
ZP:0109351	http://purl.obolibrary.org/obo/ZFA_0005181
ZP:0109352	http://purl.obolibrary.org/obo/ZFA_0000916
ZP:0109353	http://purl.obolibrary.org/obo/ZFA_0000693
ZP:0109354	http://purl.obolibrary.org/obo/ZFA_0000552
ZP:0109355	http://purl.obolibrary.org/obo/ZFA_0001718
ZP:0109356	http://purl.obolibrary.org/obo/ZFA_0005310
ZP:0109357	http://purl.obolibrary.org/obo/ZFA_0005792
ZP:0109358	http://purl.obolibrary.org/obo/ZFA_0005544
ZP:0109359	http://purl.obolibrary.org/obo/ZFA_0001472
ZP:0109360	http://purl.obolibrary.org/obo/ZFA_0007043
ZP:0109361	http://purl.obolibrary.org/obo/ZFA_0000560
ZP:0109362	http://purl.obolibrary.org/obo/ZFA_0000892
ZP:0109363	http://purl.obolibrary.org/obo/ZFA_0005400
ZP:0109364	http://purl.obolibrary.org/obo/ZFA_0005335
ZP:0109365	http://purl.obolibrary.org/obo/ZFA_0001141
ZP:0109366	http://purl.obolibrary.org/obo/ZFA_0009331
ZP:0109367	http://purl.obolibrary.org/obo/ZFA_0001677
ZP:0109368	http://purl.obolibrary.org/obo/ZFA_0009249
ZP:0109369	http://purl.obolibrary.org/obo/ZFA_0000821
ZP:0109370	http://purl.obolibrary.org/obo/ZFA_0005654
ZP:0109371	http://purl.obolibrary.org/obo/ZFA_0009011
ZP:0109372	http://purl.obolibrary.org/obo/ZFA_0000971
ZP:0109373	http://purl.obolibrary.org/obo/ZFA_0000260
ZP:0109374	http://purl.obolibrary.org/obo/ZFA_0005582
ZP:0109375	http://purl.obolibrary.org/obo/ZFA_0000581
ZP:0109376	http://purl.obolibrary.org/obo/ZFA_0005517
ZP:0109377	http://purl.obolibrary.org/obo/ZFA_0001668
ZP:0109378	http://purl.obolibrary.org/obo/ZFA_0001148
ZP:0109379	http://purl.obolibrary.org/obo/ZFA_0009166
ZP:0109380	http://purl.obolibrary.org/obo/ZFA_0009273
ZP:0109381	http://purl.obolibrary.org/obo/ZFA_0009079
ZP:0109382	http://purl.obolibrary.org/obo/ZFA_0009276
ZP:0109383	http://purl.obolibrary.org/obo/ZFA_0000612
ZP:0109384	http://purl.obolibrary.org/obo/ZFA_0005346
ZP:0109385	http://purl.obolibrary.org/obo/ZFA_0000735
ZP:0109386	http://purl.obolibrary.org/obo/ZFA_0005474
ZP:0109387	http://purl.obolibrary.org/obo/ZFA_0000772
ZP:0109388	http://purl.obolibrary.org/obo/ZFA_0001164
ZP:0109389	http://purl.obolibrary.org/obo/ZFA_0001010
ZP:0109390	http://purl.obolibrary.org/obo/ZFA_0000946
ZP:0109391	http://purl.obolibrary.org/obo/ZFA_0000294
ZP:0109392	http://purl.obolibrary.org/obo/ZFA_0000415
ZP:0109393	http://purl.obolibrary.org/obo/ZFA_0000031
ZP:0109394	http://purl.obolibrary.org/obo/ZFA_0009178
ZP:0109395	http://purl.obolibrary.org/obo/ZFA_0009210
ZP:0109396	http://purl.obolibrary.org/obo/ZFA_0005886
ZP:0109397	http://purl.obolibrary.org/obo/ZFA_0005359
